,"Unnamed: 0.1","Unnamed: 0","id","region","startdate","enddate","confidence","buildfromzero","relchangepercentage","algidentificationdate","algversion","dateDifference","geometry","class","run_date","geog","geometry_wkt","query","sql"
149,149,149,"detectionsWithParams.fid-1231113e_193498dfb0e_c74","Lebanon","2022-12-06","2024-03-30",0.33,"False",19.3084326030115,"2024-11-14",0.82,16,"0103000000010000000500000059194B608CB74140FA607C45759C4040E0D46ABCB2B84140FA607C45759C4040E0D46ABCB2B84140AB2604826B9D404059194B608CB74140AB2604826B9D404059194B608CB74140FA607C45759C4040","Industrial","2024-03-30","0103000020E6100000010000000500000059194B608CB74140FA607C45759C4040E0D46ABCB2B84140FA607C45759C4040E0D46ABCB2B84140AB2604826B9D404059194B608CB74140AB2604826B9D404059194B608CB74140FA607C45759C4040","POLYGON((35.43397144 33.22232884,35.44295459 33.22232884,35.44295459 33.22984338,35.43397144 33.22984338,35.43397144 33.22232884))","What new infrastructure changes have occurred in Souaneh in the last 12 months?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.enddate >= date_trunc('month', now()) - interval '12 month' 
AND ST_Intersects(ce.geog, locations_store.""souaneh"")
```"
150,150,150,"detectionsWithParams.fid-1231113e_193498dfb0e_c75","Lebanon","2022-07-31","2023-12-26",0.33,"False",22.0037975372141,"2024-11-14",0.82,17.1,"0103000000010000000500000059194B608CB74140A4882DB9619E4040E0D46ABCB2B84140A4882DB9619E4040E0D46ABCB2B84140560DE3EA579F404059194B608CB74140560DE3EA579F404059194B608CB74140A4882DB9619E4040","Highway","2023-12-26","0103000020E6100000010000000500000059194B608CB74140A4882DB9619E4040E0D46ABCB2B84140A4882DB9619E4040E0D46ABCB2B84140560DE3EA579F404059194B608CB74140560DE3EA579F404059194B608CB74140A4882DB9619E4040","POLYGON((35.43397144 33.23735728,35.44295459 33.23735728,35.44295459 33.24487053,35.43397144 33.24487053,35.43397144 33.23735728))","Identify new infrastructure or built-up areas developed in open spaces within Souaneh.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.buildfromzero=True AND ST_Intersects(ce.geog, locations_store.""souaneh"")
```"
151,151,151,"detectionsWithParams.fid-1231113e_193498dfb0e_c76","Lebanon","2024-04-14","2024-09-21",0.33,"False",11.9632820565021,"2024-11-14",0.82,5.33333333333333,"0103000000010000000500000059194B608CB74140110DFFA7EAA94040E0D46ABCB2B84140110DFFA7EAA94040E0D46ABCB2B841403492B198E0AA404059194B608CB741403492B198E0AA404059194B608CB74140110DFFA7EAA94040","Airport","2024-09-21","0103000020E6100000010000000500000059194B608CB74140110DFFA7EAA94040E0D46ABCB2B84140110DFFA7EAA94040E0D46ABCB2B841403492B198E0AA404059194B608CB741403492B198E0AA404059194B608CB74140110DFFA7EAA94040","POLYGON((35.43397144 33.32747364,35.44295459 33.32747364,35.44295459 33.33497914,35.43397144 33.33497914,35.43397144 33.32747364))","What new residential or industrial areas have appeared in Qaaqaait El Jisr in April 2024?","The query returned no results, indicating that no new residential or industrial areas appeared in Qaaqaait El Jisr in April 2024."
152,152,152,"detectionsWithParams.fid-1231113e_193498dfb0e_c77","Lebanon","2023-07-29","2024-04-04",0.33,"False",11.9350869682213,"2024-11-14",0.82,8.33333333333333,"0103000000010000000500000059194B608CB741400F3AF083D6AB4040E0D46ABCB2B841400F3AF083D6AB4040E0D46ABCB2B84140A304BB69CCAC404059194B608CB74140A304BB69CCAC404059194B608CB741400F3AF083D6AB4040","Other","2024-04-04","0103000020E6100000010000000500000059194B608CB741400F3AF083D6AB4040E0D46ABCB2B841400F3AF083D6AB4040E0D46ABCB2B84140A304BB69CCAC404059194B608CB74140A304BB69CCAC404059194B608CB741400F3AF083D6AB4040","POLYGON((35.43397144 33.34248399,35.44295459 33.34248399,35.44295459 33.34998819,35.43397144 33.34998819,35.43397144 33.34248399))","Identify new residential areas developed in Kfar Dajal within 10 km, observed over the past 3 months since July 2023.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
AND ce.buildfromzero=True 
AND ce.enddate >= '2023-07-01' 
AND ST_DWithin(ce.geog::geography, locations_store.""kfar_dajal"", 10000)
```"
153,153,153,"detectionsWithParams.fid-1231113e_193498dfb0e_c78","Lebanon","2023-06-29","2023-12-26",0.67,"False",31.6882508173306,"2024-11-14",0.82,6,"0103000000010000000500000059194B608CB74140B1DB679599B14040E0D46ABCB2B84140B1DB679599B14040E0D46ABCB2B84140B769A65A8FB2404059194B608CB74140B769A65A8FB2404059194B608CB74140B1DB679599B14040","Airport","2023-12-26","0103000020E6100000010000000500000059194B608CB74140B1DB679599B14040E0D46ABCB2B84140B1DB679599B14040E0D46ABCB2B84140B769A65A8FB2404059194B608CB74140B769A65A8FB2404059194B608CB74140B1DB679599B14040","POLYGON((35.43397144 33.3874995,35.44295459 33.3874995,35.44295459 33.39499982,35.43397144 33.39499982,35.43397144 33.3874995))","What highways, airports, residential, industrial, or other areas have changed in the vicinity of Toul? Include changes within 5 km radius around Toul.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ST_DWithin(ce.geog::geography, locations_store.""toul"", 5000)
```"
154,154,154,"detectionsWithParams.fid-1231113e_193498dfb0e_c79","Lebanon","2023-05-10","2024-09-11",0.33,"False",40.4341364972791,"2024-11-14",0.82,16.3333333333333,"0103000000010000000500000059194B608CB74140AE695A3966B64040E0D46ABCB2B84140AE695A3966B64040E0D46ABCB2B841406C9880E35BB7404059194B608CB741406C9880E35BB7404059194B608CB74140AE695A3966B64040","Highway","2024-09-11","0103000020E6100000010000000500000059194B608CB74140AE695A3966B64040E0D46ABCB2B84140AE695A3966B64040E0D46ABCB2B841406C9880E35BB7404059194B608CB741406C9880E35BB7404059194B608CB74140AE695A3966B64040","POLYGON((35.43397144 33.42499463,35.44295459 33.42499463,35.44295459 33.43249172,35.43397144 33.43249172,35.43397144 33.42499463))","What new residential, industrial, or highway areas have appeared in Deir El Zahrani as of May 2023?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class IN ('Residential', 'Industrial', 'Highway') 
AND ce.enddate >= '2023-05-01' 
AND ST_Intersects(ce.geog, locations_store.""deir_el_zahrani"")
```"
155,155,155,"detectionsWithParams.fid-1231113e_193498dfb0e_c7a","Lebanon","2023-08-18","2024-10-31",0.33,"True",55.217996686455,"2024-11-14",0.82,14.6666666666667,"0103000000010000000500000059194B608CB741403C054C2273CC4040E0D46ABCB2B841403C054C2273CC4040E0D46ABCB2B841403CBF494F68CD404059194B608CB741403CBF494F68CD404059194B608CB741403C054C2273CC4040","Highway","2024-10-31","0103000020E6100000010000000500000059194B608CB741403C054C2273CC4040E0D46ABCB2B841403C054C2273CC4040E0D46ABCB2B841403CBF494F68CD404059194B608CB741403CBF494F68CD404059194B608CB741403C054C2273CC4040","POLYGON((35.43397144 33.59726361,35.44295459 33.59726361,35.44295459 33.60474578,35.43397144 33.60474578,35.43397144 33.59726361))","Identify changes in the residential areas in the southern part of Majdalouna.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
AND ST_Intersects(ce.geog, locations_store.""majdalouna"") 
AND ST_YMax(Box2d(ce.geog::geometry)) < ST_y(ST_Centroid(locations_store.""majdalouna""));
```"
156,156,156,"detectionsWithParams.fid-1231113e_193498dfb0e_c7b","Lebanon","2023-01-20","2023-12-11",0.33,"False",11.4992062225063,"2024-11-14",0.82,10.8333333333333,"0103000000010000000500000059194B608CB74140FF7BCFCC3CD14040E0D46ABCB2B84140FF7BCFCC3CD14040E0D46ABCB2B84140285D9FDE31D2404059194B608CB74140285D9FDE31D2404059194B608CB74140FF7BCFCC3CD14040","Airport","2023-12-11","0103000020E6100000010000000500000059194B608CB74140FF7BCFCC3CD14040E0D46ABCB2B84140FF7BCFCC3CD14040E0D46ABCB2B84140285D9FDE31D2404059194B608CB74140285D9FDE31D2404059194B608CB74140FF7BCFCC3CD14040","POLYGON((35.43397144 33.63466797,35.44295459 33.63466797,35.44295459 33.6421469,35.43397144 33.6421469,35.43397144 33.63466797))","Identify any new development or construction activities that have occurred in open areas around ساحة الروس for the date 1:2023.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.buildfromzero=True 
AND ce.startdate = '2023-01-01' 
AND ST_Intersects(ce.geog, locations_store.""ساحة_الروس"")
```"
157,157,157,"detectionsWithParams.fid-1231113e_193498dfb0e_c7c","Lebanon","2023-11-01","2024-10-31",0.33,"False",8.15887671929293,"2024-11-14",0.82,12.1666666666667,"0103000000010000000500000059194B608CB74140285D9FDE31D24040E0D46ABCB2B84140285D9FDE31D24040E0D46ABCB2B841407BE7E5EA26D3404059194B608CB741407BE7E5EA26D3404059194B608CB74140285D9FDE31D24040","Other","2024-10-31","0103000020E6100000010000000500000059194B608CB74140285D9FDE31D24040E0D46ABCB2B84140285D9FDE31D24040E0D46ABCB2B841407BE7E5EA26D3404059194B608CB741407BE7E5EA26D3404059194B608CB74140285D9FDE31D24040","POLYGON((35.43397144 33.6421469,35.44295459 33.6421469,35.44295459 33.64962517,35.43397144 33.64962517,35.43397144 33.6421469))","Identify new residential areas developed in the western part of ساحة الروس in the last three months.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
AND ce.enddate >= date_trunc('month', now()) - interval '3 month' 
AND ST_Intersects(ce.geog, locations_store.""ساحة_الروس"") 
AND ST_XMax(Box2d(ce.geog::geometry)) < ST_x(ST_Centroid(locations_store.""ساحة_الروس""));
```"
158,158,158,"detectionsWithParams.fid-1231113e_193498dfb0e_c7d","Lebanon","2023-09-17","2024-08-27",0.33,"False",11.1226367271802,"2024-11-14",0.82,11.5,"0103000000010000000500000059194B608CB74140150ECEF11BD44040E0D46ABCB2B84140150ECEF11BD44040E0D46ABCB2B84140DADD2CF310D5404059194B608CB74140DADD2CF310D5404059194B608CB74140150ECEF11BD44040","Industrial","2024-08-27","0103000020E6100000010000000500000059194B608CB74140150ECEF11BD44040E0D46ABCB2B84140150ECEF11BD44040E0D46ABCB2B84140DADD2CF310D5404059194B608CB74140DADD2CF310D5404059194B608CB74140150ECEF11BD44040","POLYGON((35.43397144 33.6571028,35.44295459 33.6571028,35.44295459 33.66457977,35.43397144 33.66457977,35.43397144 33.6571028))","What are the changes in residential areas within 5 kilometers of Baassir in the past 6 months?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
AND ce.enddate >= date_trunc('month', now()) - interval '6 month' 
AND ST_DWithin(ce.geog::geography, locations_store.""baassir"", 5000)
```"
159,159,159,"detectionsWithParams.fid-1231113e_193498dfb0e_c7e","Lebanon","2022-08-30","2023-12-01",0.33,"True",65.0136451768739,"2024-11-14",0.82,15.2666666666667,"01030000000100000005000000E0D46ABCB2B84140FB215766218B404067908A18D9B94140FB215766218B404067908A18D9B94140AC304304188C4040E0D46ABCB2B84140AC304304188C4040E0D46ABCB2B84140FB215766218B4040","Residential","2023-12-01","0103000020E61000000100000005000000E0D46ABCB2B84140FB215766218B404067908A18D9B94140FB215766218B404067908A18D9B94140AC304304188C4040E0D46ABCB2B84140AC304304188C4040E0D46ABCB2B84140FB215766218B4040","POLYGON((35.44295459 33.08695678,35.45193774 33.08695678,35.45193774 33.09448293,35.44295459 33.09448293,35.44295459 33.08695678))","Show me new residential areas that have appeared within Merom HaGalil Regional Council in the last year, especially those in open areas or within 5 kilometers south of its center.","Could not find one or more specified locations. Please verify the location names and try again."
160,160,160,"detectionsWithParams.fid-1231113e_193498dfb0e_c7f","Lebanon","2023-11-26","2024-09-16",0.33,"False",14.2201290093311,"2024-11-14",0.82,9.83333333333333,"01030000000100000005000000E0D46ABCB2B841406B4FC1C8E890404067908A18D9B941406B4FC1C8E890404067908A18D9B941401D9B3646DF914040E0D46ABCB2B841401D9B3646DF914040E0D46ABCB2B841406B4FC1C8E8904040","Other","2024-09-16","0103000020E61000000100000005000000E0D46ABCB2B841406B4FC1C8E890404067908A18D9B941406B4FC1C8E890404067908A18D9B941401D9B3646DF914040E0D46ABCB2B841401D9B3646DF914040E0D46ABCB2B841406B4FC1C8E8904040","POLYGON((35.44295459 33.13210401,35.45193774 33.13210401,35.45193774 33.13962629,35.44295459 33.13962629,35.44295459 33.13210401))","Identify changes in the built-up area in Aynata, focusing on new residential areas and infrastructure developments.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE (ce.class = 'Residential' OR ce.class = 'Highway') 
AND ST_Intersects(ce.geog, locations_store.""aynata"")
```"
161,161,161,"detectionsWithParams.fid-1231113e_193498dfb0e_c80","Lebanon","2023-04-25","2024-06-23",0.33,"True",47.5471212511571,"2024-11-14",0.82,14.1666666666667,"01030000000100000005000000E0D46ABCB2B84140C034359EC294404067908A18D9B94140C034359EC294404067908A18D9B9414001781B06B9954040E0D46ABCB2B8414001781B06B9954040E0D46ABCB2B84140C034359EC2944040","Residential","2024-06-23","0103000020E61000000100000005000000E0D46ABCB2B84140C034359EC294404067908A18D9B94140C034359EC294404067908A18D9B9414001781B06B9954040E0D46ABCB2B8414001781B06B9954040E0D46ABCB2B84140C034359EC2944040","POLYGON((35.44295459 33.16218927,35.45193774 33.16218927,35.45193774 33.16970898,35.44295459 33.16970898,35.44295459 33.16218927))","What are the infrastructure changes within 5 kilometers north of Barashit in the last 6 months?","'’’ sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt FROM change_detection.change_events ce, locations_store WHERE ce.enddate >= date_trunc('month', now()) - interval '6 month' AND ST_DWithin(ce.geog::geography, locations_store.""barashit"", 5000) AND ST_YMin(Box2d(ce.geog::geometry)) > ST_Ymax(box2d(locations_store.""barashit""))
'’’"
162,162,162,"detectionsWithParams.fid-1231113e_193498dfb0e_c81","Lebanon","2022-12-06","2023-11-26",0.33,"False",13.4686936786066,"2024-11-14",0.82,11.8333333333333,"01030000000100000005000000E0D46ABCB2B841404FB726BC889A404067908A18D9B941404FB726BC889A404067908A18D9B9414001BE80037F9B4040E0D46ABCB2B8414001BE80037F9B4040E0D46ABCB2B841404FB726BC889A4040","Airport","2023-11-26","0103000020E61000000100000005000000E0D46ABCB2B841404FB726BC889A404067908A18D9B941404FB726BC889A404067908A18D9B9414001BE80037F9B4040E0D46ABCB2B8414001BE80037F9B4040E0D46ABCB2B841404FB726BC889A4040","POLYGON((35.44295459 33.20729782,35.45193774 33.20729782,35.45193774 33.21481365,35.44295459 33.21481365,35.44295459 33.20729782))","Show me new residential, highway, airport, industrial, or other areas in Majdel Selm within 12 months from December 2022, focusing on open areas and including those within 10 kilometers south of Majdel Selm.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.buildfromzero=True 
AND ce.enddate >= '2021-12-01' 
AND ce.enddate < '2022-12-01' 
AND (ST_Intersects(ce.geog, locations_store.""majdel_selm"") 
OR (ST_DWithin(ce.geog::geography, locations_store.""majdel_selm"", 10000) 
AND ST_YMax(Box2d(ce.geog::geometry)) < ST_YMin(Box2d(locations_store.""majdel_selm""))))
```"
163,163,163,"detectionsWithParams.fid-1231113e_193498dfb0e_c82","Lebanon","2023-04-20","2024-07-03",0.33,"True",56.8576278277636,"2024-11-14",0.82,14.6666666666667,"01030000000100000005000000E0D46ABCB2B8414001BE80037F9B404067908A18D9B9414001BE80037F9B404067908A18D9B94140FA607C45759C4040E0D46ABCB2B84140FA607C45759C4040E0D46ABCB2B8414001BE80037F9B4040","Other","2024-07-03","0103000020E61000000100000005000000E0D46ABCB2B8414001BE80037F9B404067908A18D9B9414001BE80037F9B404067908A18D9B94140FA607C45759C4040E0D46ABCB2B84140FA607C45759C4040E0D46ABCB2B8414001BE80037F9B4040","POLYGON((35.44295459 33.21481365,35.45193774 33.21481365,35.45193774 33.22232884,35.44295459 33.22232884,35.44295459 33.21481365))","What new residential, highway, airport, industrial, or other class developments have appeared in Majdel Selm in the last 6 months?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.enddate >= date_trunc('month', now()) - interval '6 month' 
AND ST_Intersects(ce.geog, locations_store.""majdel_selm"");
```"
164,164,164,"detectionsWithParams.fid-1231113e_193498dfb0e_c83","Lebanon","2023-10-22","2024-08-17",0.33,"False",30.4480254686663,"2024-11-14",0.82,10,"01030000000100000005000000E0D46ABCB2B84140A4882DB9619E404067908A18D9B94140A4882DB9619E404067908A18D9B94140560DE3EA579F4040E0D46ABCB2B84140560DE3EA579F4040E0D46ABCB2B84140A4882DB9619E4040","Airport","2024-08-17","0103000020E61000000100000005000000E0D46ABCB2B84140A4882DB9619E404067908A18D9B94140A4882DB9619E404067908A18D9B94140560DE3EA579F4040E0D46ABCB2B84140560DE3EA579F4040E0D46ABCB2B84140A4882DB9619E4040","POLYGON((35.44295459 33.23735728,35.45193774 33.23735728,35.45193774 33.24487053,35.44295459 33.24487053,35.44295459 33.23735728))","What are the new industrial areas in Souaneh?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Industrial' AND ce.buildfromzero=True AND ST_Intersects(ce.geog, locations_store.""souaneh"")
```"
165,165,165,"detectionsWithParams.fid-1231113e_193498dfb0e_c84","Lebanon","2023-12-26","2024-06-28",0.33,"False",19.7303070548751,"2024-11-14",0.82,6.16666666666667,"01030000000100000005000000E0D46ABCB2B841403492B198E0AA404067908A18D9B941403492B198E0AA404067908A18D9B941400F3AF083D6AB4040E0D46ABCB2B841400F3AF083D6AB4040E0D46ABCB2B841403492B198E0AA4040","Industrial","2024-06-28","0103000020E61000000100000005000000E0D46ABCB2B841403492B198E0AA404067908A18D9B941403492B198E0AA404067908A18D9B941400F3AF083D6AB4040E0D46ABCB2B841400F3AF083D6AB4040E0D46ABCB2B841403492B198E0AA4040","POLYGON((35.44295459 33.33497914,35.45193774 33.33497914,35.45193774 33.34248399,35.44295459 33.34248399,35.44295459 33.33497914))","Identify changes in open areas that have been developed or converted into new built-up areas in Qaaqaait El Jisr.","The query returned no results, indicating no changes in open areas developed into new built-up areas in Qaaqaait El Jisr."
166,166,166,"detectionsWithParams.fid-1231113e_193498dfb0e_c85","Lebanon","2023-10-12","2024-08-22",0.33,"False",14.5178016608883,"2024-11-14",0.82,10.5,"01030000000100000005000000E0D46ABCB2B84140B769A65A8FB2404067908A18D9B94140B769A65A8FB2404067908A18D9B941400394861A85B34040E0D46ABCB2B841400394861A85B34040E0D46ABCB2B84140B769A65A8FB24040","Residential","2024-08-22","0103000020E61000000100000005000000E0D46ABCB2B84140B769A65A8FB2404067908A18D9B94140B769A65A8FB2404067908A18D9B941400394861A85B34040E0D46ABCB2B841400394861A85B34040E0D46ABCB2B84140B769A65A8FB24040","POLYGON((35.44295459 33.39499982,35.45193774 33.39499982,35.45193774 33.4024995,35.44295459 33.4024995,35.44295459 33.39499982))","Show me construction activity in Kfour.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ST_Intersects(ce.geog, locations_store.""kfour"")
```"
167,167,167,"detectionsWithParams.fid-1231113e_193498dfb0e_c86","Lebanon","2023-12-06","2024-10-31",0.33,"False",13.4459680318744,"2024-11-14",0.82,11,"01030000000100000005000000E0D46ABCB2B841406A7B26C13CBA404067908A18D9B941406A7B26C13CBA404067908A18D9B9414099AE925532BB4040E0D46ABCB2B8414099AE925532BB4040E0D46ABCB2B841406A7B26C13CBA4040","Highway","2024-10-31","0103000020E61000000100000005000000E0D46ABCB2B841406A7B26C13CBA404067908A18D9B941406A7B26C13CBA404067908A18D9B9414099AE925532BB4040E0D46ABCB2B8414099AE925532BB4040E0D46ABCB2B841406A7B26C13CBA4040","POLYGON((35.44295459 33.45497908,35.45193774 33.45497908,35.45193774 33.46247358,35.44295459 33.46247358,35.44295459 33.45497908))","What new industrial areas have developed within 5 kilometers of Roumine in the last year?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Industrial' 
AND ce.enddate >= date_trunc('year', now()) - interval '1 year' 
AND ST_DWithin(ce.geog::geography, locations_store.""roumine"", 5000)
```"
168,168,168,"detectionsWithParams.fid-1231113e_193498dfb0e_c87","Lebanon","2023-09-07","2024-09-16",0.33,"False",19.6303177902649,"2024-11-14",0.82,12.5,"01030000000100000005000000E0D46ABCB2B841409203FA6D1DBD404067908A18D9B941409203FA6D1DBD404067908A18D9B94140EA9E0AF212BE4040E0D46ABCB2B84140EA9E0AF212BE4040E0D46ABCB2B841409203FA6D1DBD4040","Residential","2024-09-16","0103000020E61000000100000005000000E0D46ABCB2B841409203FA6D1DBD404067908A18D9B941409203FA6D1DBD404067908A18D9B94140EA9E0AF212BE4040E0D46ABCB2B84140EA9E0AF212BE4040E0D46ABCB2B841409203FA6D1DBD4040","POLYGON((35.44295459 33.47746062,35.45193774 33.47746062,35.45193774 33.48495317,35.44295459 33.48495317,35.44295459 33.47746062))","Find changes in the residential areas within 10 km of Mazraat Aarab Soukkar in the last month.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
AND ce.enddate >= date_trunc('month', now()) - interval '1 month' 
AND ST_DWithin(ce.geog::geography, locations_store.""mazraat_aarab_soukkar"", 10000)
```"
169,169,169,"detectionsWithParams.fid-1231113e_193498dfb0e_c88","Lebanon","2023-08-18","2024-09-11",0.67,"False",26.7647948337143,"2024-11-14",0.82,13,"01030000000100000005000000E0D46ABCB2B8414054B7E5E9FDBF404067908A18D9B9414054B7E5E9FDBF404067908A18D9B94140D7BA9A5DF3C04040E0D46ABCB2B84140D7BA9A5DF3C04040E0D46ABCB2B8414054B7E5E9FDBF4040","Airport","2024-09-11","0103000020E61000000100000005000000E0D46ABCB2B8414054B7E5E9FDBF404067908A18D9B9414054B7E5E9FDBF404067908A18D9B94140D7BA9A5DF3C04040E0D46ABCB2B84140D7BA9A5DF3C04040E0D46ABCB2B8414054B7E5E9FDBF4040","POLYGON((35.44295459 33.49993633,35.45193774 33.49993633,35.45193774 33.50742693,35.44295459 33.50742693,35.44295459 33.49993633))","What are the new developments in open areas surrounding Kafr Hatta?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.buildfromzero=True 
AND ST_DWithin(ce.geog::geography, locations_store.""kafr_hatta"", 10000) 
AND NOT ST_Intersects(ce.geog, locations_store.""kafr_hatta"")
```"
170,170,170,"detectionsWithParams.fid-1231113e_193498dfb0e_c89","Lebanon","2023-09-12","2024-07-18",0.33,"True",59.3526097924344,"2024-11-14",0.82,10.3333333333333,"01030000000100000005000000E0D46ABCB2B84140F1FBEDA1B3C6404067908A18D9B94140F1FBEDA1B3C6404067908A18D9B941400F6C8DEFA8C74040E0D46ABCB2B841400F6C8DEFA8C74040E0D46ABCB2B84140F1FBEDA1B3C64040","Airport","2024-07-18","0103000020E61000000100000005000000E0D46ABCB2B84140F1FBEDA1B3C6404067908A18D9B94140F1FBEDA1B3C6404067908A18D9B941400F6C8DEFA8C74040E0D46ABCB2B841400F6C8DEFA8C74040E0D46ABCB2B84140F1FBEDA1B3C64040","POLYGON((35.44295459 33.55235695,35.45193774 33.55235695,35.45193774 33.55984301,35.44295459 33.55984301,35.44295459 33.55235695))","Show me changes in residential, industrial, and highway classes within 10 kilometers of the center of Lebaa in the last month occurring in open areas.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class IN ('Residential', 'Industrial', 'Highway') 
AND ce.buildfromzero=True 
AND ce.enddate >= date_trunc('month', now()) - interval '1 month' 
AND ST_DWithin(ce.geog::geography, ST_Centroid(locations_store.""lebaa""), 10000)
```"
171,171,171,"detectionsWithParams.fid-1231113e_193498dfb0e_c8a","Lebanon","2023-09-27","2024-07-13",0.33,"False",7.71240871443401,"2024-11-14",0.82,9.66666666666667,"01030000000100000005000000E0D46ABCB2B84140F49BD3765DCE404067908A18D9B94140F49BD3765DCE404067908A18D9B94140659BE99852CF4040E0D46ABCB2B84140659BE99852CF4040E0D46ABCB2B84140F49BD3765DCE4040","Residential","2024-07-13","0103000020E61000000100000005000000E0D46ABCB2B84140F49BD3765DCE404067908A18D9B94140F49BD3765DCE404067908A18D9B94140659BE99852CF4040E0D46ABCB2B84140659BE99852CF4040E0D46ABCB2B84140F49BD3765DCE4040","POLYGON((35.44295459 33.6122273,35.45193774 33.6122273,35.45193774 33.61970817,35.44295459 33.61970817,35.44295459 33.6122273))","What new highways are there within 5 kilometers north of Ketermaya?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Highway' 
AND ST_DWithin(ce.geog::geography, locations_store.""ketermaya"", 5000) 
AND ST_YMin(Box2d(ce.geog::geometry)) > ST_YMax(box2d(locations_store.""ketermaya""));
```"
